date,installation,storage_volume_kwh,net_gas_flow_kwhd,cargo_kwh,capacity_kwh,capacity_utilization,heel_kwh,country,continent,Australia,Belgium,Croatia,Finland,France,Germany,Greece,Italy,Lithuania,Netherlands,Poland,Portugal,Russian Federation,Spain,United Kingdom,United States
2021-01-11,,47692418092,2478060245,-1880901946,101994726925,0.468,6154434812,,,2221982320.205,1172871181.508,543419405.056,,4197189893.127,,931557731.487,934986287.833,745128286.216,2118942683.139,1123672075.521,1987661498.938,,7891750715.593,9143471917.258,14679784095.664
2021-01-12,,48132357432,1742316446,20415495,101994726925,0.472,6154434812,,,2539381262.737,1144778702.039,505739164.264,,4041021184.303,,858169008.592,1158845269.183,717821799.903,2107992985.402,1041962666.474,1827149500.355,,7520978772.393,9089780453.846,15578736662.848
2021-01-13,,49954926490,2301218561,-260814211,101994726925,0.49,6154434812,,,2145144713.555,1115703731.128,528221278.802,,3891709588.171,,786379375.219,1408872401.933,688272522.777,2095227372.445,960971492.551,2642563191.667,,7629926909.724,9764819833.256,16297114078.601
2021-01-14,,48456511851,2287700834,-4098459667,101994726925,0.475,6154434812,,,2415905803.655,1046434696.491,431042711.379,,4579053825.929,,730709377.314,1187337521.031,659509238.806,2082665033.58,881111877.738,2473838919.78,,6948518275.442,9575510671.687,15444873897.682
2021-01-15,,46946402175,2396025597,-4512644180,101994726925,0.46,6154434812,,,1191138746.545,1017081917.654,393348918.981,,4388606329.447,,1429958701.041,957468402.371,632277286.326,2043636407.98,801048988.834,2285817160.792,,6603209800.124,9301503971.923,15901305543.111
2021-01-16,,47270759867,2601677996,-2657151496,101994726925,0.463,6154434812,,,1334643479.459,979157747.952,355668678.189,,4259866071.391,,1313740127.033,781561779.246,660769538.175,2073964902.457,724299467.624,2106597169.972,,8486788188.326,9115725003.746,15077977713.83
2021-01-17,,46796399447,2722565098,-2645063463,101994726925,0.459,6154434812,,,2010949934.04,975539469.121,318652466.097,,4165411376.797,,1196593268.005,606102359.123,626992159.943,2066497967.489,645429120.057,1942046792.768,,7996206495.498,8882346019.103,15363632019.046
2021-01-18,,46172734206,2469942833,-2720213895,101994726925,0.453,6154434812,,,1995582412.71,949439075.751,280308196.605,,4102511597.032,,1060399626.588,696999757.113,600207410.464,2040560193.393,564309205.876,1753632037.202,,7293738665.319,8649705596.994,16185340431.396
2021-01-19,,45459181162,2368170271,-2784495938,101994726925,0.446,6154434812,,,2373428294.3,919815264.792,244613266.109,,4972321435.274,,921766696.072,1008639267.047,572379187.315,2009845478.142,500521795.911,1555771812.177,,6648309545.262,8404353768.352,15327415351.714
2021-01-20,,43877579989,2365066953,-4061009803,101994726925,0.43,6154434812,,,1325855262.896,890265987.666,207590278.213,,3920506751.157,,826512456.717,1292653827.924,540051830.937,1996781729.851,438570628.574,2283770868.269,,7216846852.245,8192101737.637,14746071776.957
2021-01-21,,43670884117,1981658137,-2721860415,101994726925,0.428,6154434812,,,1348655840.178,850281973.836,170560514.514,,3798630381.596,,746578308.07,1492641655.108,511363080.8,3043819472.814,390577615.531,2061971731.048,,7076038888.947,7897516923.994,14282247730.395
2021-01-22,,46498026960,2125921760,1197155660,101994726925,0.456,6154434812,,,1911074597.001,818015599.685,133537526.619,,4575123860.157,,683637873.487,1283716543.693,487891699.015,2930467063.497,1739016630.011,1883869747.733,,6669097709.037,7718405346.023,15664172763.575
2021-01-23,,46054523546,2412294301,-2928380116,101994726925,0.452,6154434812,,,1868563208.631,771757192.225,105113032.801,,4469699140.416,,669171533.964,1185216694.675,487098930.058,2891987277.945,1694987461.756,1716019554.441,,7094177713.727,8268214333.36,14832517472.339
2021-01-24,,47127560046,2780064563,-1182702872,101994726925,0.462,6154434812,,,2509073095.669,791576416.162,68747297.802,,4364267644.871,,1134648876.471,1085592062.349,462109768.389,2882914477.653,1648119232.021,1575597811.918,,7742080001.899,7801896791.274,15060936569.145
2021-01-25,,47403436867,2628950603,-1385583967,101994726925,0.465,6154434812,,,2617831510.514,783038904.312,27109988.025,,4247771262.937,,1127310681.762,858772055.064,440088408.458,2874688652.744,1597476879.984,2361712930.817,,7439201605.316,7323098219.959,15705335767.138
2021-01-26,,47026763199,2341392297,-4476197136,101994726925,0.461,6154434812,,,2657971367.815,771303213.42,22482114.538,,4012542484.06,,1093330029.438,633917030.666,389452832.224,2855967108.901,1546909061.78,2164902955.265,,6888979293.993,8724029380.71,15264976326.557
2021-01-27,,47945562094,2126091155,-2232308644,101994726925,0.47,6154434812,,,2603243206.535,759425230.664,20490028.44,,4681890188.903,,995880429.893,408167600.264,368298775.085,2907219283.214,1500169572.303,1960619268.943,,7435129347.679,8225587756.338,16079441405.441
2021-01-28,,47102069475,2658052677,-3208457935,101994726925,0.462,6154434812,,,2211174914.332,737586817.416,19168746.844,,4498279477.704,,919916901.837,1036935020.607,346812703.596,2861624904.453,1452772829.929,2278478966.083,,7508660362.438,7887549717.699,15343108111.591
2021-01-29,,47261781928,2787009761,-2598025838,101994726925,0.463,6154434812,,,2614491039.608,746408912.994,18511493.948,,4321539430.803,,869477823.892,891499183.823,325258874.076,2814993827.824,1405897824.391,2608501229.706,,7588458995.024,7568436496.994,15488306795.268
2021-01-30,,45310289666,3012976017,-3585158706,101994726925,0.444,6154434812,,,2842056385.228,733887228.947,17190212.352,,4140510300.567,,846799211.065,685501219.328,304369073.256,2774630369.022,1362532684.836,2439722751.396,,7314188038.941,7270348593.171,14578553598.014
2021-01-31,,44400543245,2853554923,-4454975320,101994726925,0.435,6154434812,,,2135299471.716,725918884.554,16532959.456,,3960165526.441,,837943236.471,599082627.157,278058629.991,2764026237.241,1319357267.766,2299443300.736,,7076540298.373,8040533799.087,14347641005.684
2021-02-01,,43301609626,2046394160,-3820360382,101994726925,0.425,6154434812,,,2272936359.183,1646926690.683,15211677.86,,3548677782.68,,816457164.982,450211458.223,245202760.974,2714393479.859,1272678760.516,2152740388.781,,6501952199.262,7533839246.593,14130381656.511
2021-02-02,,44304916336,2234836019,-1372425357,101994726925,0.434,6154434812,,,1897462008.663,1770937438.206,14540873.357,,3365907271.059,,945312611.69,1169286781.691,284272041.393,2576871781.043,1228127855.426,2005779996.309,,7960409927.955,6980608478.713,14105399270.645
2021-02-03,,42462853293,2214732211,-3571349620,101994726925,0.416,6154434812,,,1781880360.141,1758788423.327,13876844.658,,3194716606.861,,929369147.1,1039306551.676,249037865.504,2479374750.877,1181652622.268,1834291196.776,,7697156427.641,7387868121.367,12915534375.074
2021-02-04,,40909263290,2227599461,-3898133049,101994726925,0.401,6154434812,,,1961581432.977,665160258.555,12562338.865,,3075930003.494,,1368739320.434,828104770.435,224766938.959,2446993188.074,1135041873.048,1647658477.413,,7496491020.151,7581005611.663,12465228055.608
2021-02-05,,42171588623,2342733906,-224353615,101994726925,0.413,6154434812,,,3003171430.283,651818702.338,12562338.865,,4301083281.378,,1318889737.355,615344554.49,205008697.249,2292660721.878,1090016661.744,2157632518.587,,7710274382.356,7146907013.105,11666218583.494
2021-02-06,,44804184608,2365636121,-626572060,101994726925,0.439,6154434812,,,1481610647.734,514195366.477,11241057.269,,4219509388.392,,1286901171.129,421705654.769,244470974.244,3023214255.722,1045201500.335,2145727432.618,,9285377560.651,7780315858.542,13344713740.613
2021-02-07,,44866440687,2471345424,-2411291482,101994726925,0.44,6154434812,,,1919083596.213,505413925.717,11241057.269,,4021100323.319,,1259262670.466,336167916.995,218228289.01,2995413135.785,1001572104.46,1966310943.51,,9746653905.264,7927974158.728,12958018660.232
2021-02-08,,45905245829,1952108860,-2513321524,101994726925,0.45,6154434812,,,2160390270.43,495250221.134,10577028.57,,5263701294.072,,1227660325.015,1073293979.803,190000293.481,2956594560.079,927587110.896,1819940045.904,,9289625989.167,7638261147.482,12852363563.187
2021-02-09,,44437769507,1587225090,-1686327985,101994726925,0.436,6154434812,,,2234050025.447,473350825.658,10577028.57,,4900396285.839,,1192432924.929,988210220.834,169571247.268,2750467855.326,801909515.822,1653871888.815,,8739207179.555,6581506902.938,13942217605.658
2021-02-10,,45698983608,975383626,1076200799,101994726925,0.448,6154434812,,,2984436334.835,460835917.414,9919775.673,,4743414480.648,,1154149637.665,1599929720.69,215782224.107,2510258861.204,757087578.609,1459839992.516,,9254913550.113,5694357784.677,14854057750.253
2021-02-11,,48302816310,457590308,898315642,101994726925,0.474,6154434812,,,3509561071.64,313326684.895,9919775.673,,4782687035.158,,1128367707.039,1507107994.632,150002728.044,2221643530.053,657788184.83,1265808096.218,,9137150093.008,6842978367.048,16776475041.569
2021-02-12,,43097820573,474462057,-4275714675,101994726925,0.423,6154434812,,,2145009197.494,445841065.252,8591718.274,,4419612404.229,,1062059698.337,1265408323.837,89122137.59,1875345787.489,559362869.645,1074547503.368,,8574982040.897,6173230889.825,15404706937.169
2021-02-13,,41355375387,545181114,-2575414983,101994726925,0.405,6154434812,,,2476000400.955,380603633.434,8591718.274,,3936409560.928,,1005671465.309,1006199977.947,112322487.252,2578829988.126,520347795.651,883232704.095,,8100384467.477,5713275826.808,14633505360.795
2021-02-14,,41487232515,794110567,-2012596454,101994726925,0.407,6154434812,,,1796732920.439,362227655.547,8591718.274,,3644223381.566,,1425202087.296,1404766265.281,72460437.876,2253713405.914,490209023.66,734347983.555,,8796164580.04,5376538742.356,15122054312.706
2021-02-15,,41198529098,125880869,3368360112,101994726925,0.404,6154434812,,,1907551179.412,374613823.532,8591718.274,,3613203755.178,,1338458256.579,1391024936.684,48657041.742,2018267801.34,443069761.803,588451392.163,,9171381450.044,4246192500.825,16049065480.343
2021-02-16,,42931894708,-1050595040,-49537896,101994726925,0.421,6154434812,,,1482627018.192,327535543.903,7927689.575,,4431104166.211,,1263558529.603,1151900071.051,84751744.619,1784021513.906,958071448.843,1400409423.916,,8633213292.357,5468649009.093,15938125256.914
2021-02-17,,42997111813,-726074728,531758248,101994726925,0.422,6154434812,,,1018355768.629,366177948.728,7927689.575,,4050297258.686,,1202610181.118,1058346558.262,67961304.647,1524521808.485,1264161576.075,1254966811.329,,9859078029.562,4742296473.144,16580410404.354
2021-02-18,,45812247932,-596548477,2767048245,101994726925,0.449,6154434812,,,1965342003.673,336364415.284,7270436.679,,3651005960.425,,1116069624.493,1664780931.735,54213200.248,1176055808.944,1106021108.561,1103439527.597,,9359870739.444,6842991918.654,17428822256.546
2021-02-19,,47045640587,-176048915,1808942918,101994726925,0.461,6154434812,,,2152801371.008,306049472.413,6613183.782,,4447399972.56,,1044469713.605,1472924068.217,757819365.339,887006826.397,950990734.65,1896371104.371,,9814696519.548,6140707035.158,17167791219.634
2021-02-20,,45491481416,1011098884,-1692575276,101994726925,0.446,6154434812,,,1834975552.884,277875683.308,6613183.782,,4174931380.09,,1018823299.039,1309708524.214,864260455.539,1725336283.642,796692147.469,1895571559.61,,9483210682.464,5625779881.951,16477702781.637
2021-02-21,,42007349933,1356014362,-2014730832,101994726925,0.412,6154434812,,,1848940482.982,251965012.424,6613183.782,,2672647757.233,,1006592974.524,1197718051.312,811958031.753,2608982311.723,638822712.078,1764541080.122,,9112242240.975,5121707565.239,14964618528.711
2021-02-22,,43008142820,821654206,-178196845,101994726925,0.422,6154434812,,,1776574906.348,335104115.916,5949155.083,,3253828712.717,,982728596.162,1046976760.735,755441058.467,2433048585.386,478696934.269,1616916658.95,,8552269549.055,6678502523.678,15092105263.201
2021-02-23,,43012391248,1201634465,-1588939368,101994726925,0.422,6154434812,,,2173338830.069,1189898774.586,5949155.083,,4182859069.665,,900748154.993,748428102.304,690982843.999,2187513810.062,348730255.86,1823307620.023,,8027781737.737,6369600438.178,14363252455.924
2021-02-24,,41344364707,1238955589,-3162592525,101994726925,0.405,6154434812,,,2082665033.58,1109287045.634,5291902.186,,3579433152.749,,886871310.336,485648908.204,635848134.536,2013910959.975,1005068418.837,2336791527.179,,7576398065.585,5727809924.362,13899340323.922
2021-02-25,,41820507164,632236632,679565616,101994726925,0.41,6154434812,,,1691328528.106,1038378266.658,5291902.186,,3654942702.0,,844617402.481,1172857629.901,590890681.263,1769460313.14,1510082572.173,2174822730.939,,9130516581.816,5033452730.441,13203865122.497
2021-02-26,,42352516116,815705051,-1418480491,101994726925,0.415,6154434812,,,2527415194.541,960890182.914,4627873.487,,3284699271.439,,788561183.803,1826756503.778,543033184.281,1550439255.172,1367492572.672,1993353173.505,,8626295197.437,6253368312.563,12625584210.721
2021-02-27,,42317126097,1265008551,-461709996,101994726925,0.415,6154434812,,,2670919927.454,926807893.545,3970620.591,,2885197923.283,,743468214.468,1566680855.096,502107333.826,1330537342.807,1227992339.364,1840701106.466,,9179614050.757,5690326181.859,13748802307.437
2021-02-28,,39928621641,1524758962,-2493996934,101994726925,0.391,6154434812,,,1988250993.804,849374016.226,3313367.694,,2477463974.415,,686747967.09,1410918694.455,461838736.267,1125291492.451,1089820163.456,1699290096.697,,8845898974.468,5720912156.851,13569501006.981
2021-03-01,,43051352116,794408702,1165939535,101994726925,0.422,6154434812,,,2684180174.034,979740467.015,1978534.492,,4151886873.898,,639811979.324,1937547659.539,419727120.276,980011499.137,934857547.575,1559268126.554,,8347145663.154,6530620621.99,13884575849.064
2021-03-02,,41682158817,503930025,-1701559991,101994726925,0.409,6154434812,,,2578979055.793,1660024317.99,340470551.936,,3300730821.468,,602992265.52,1788073444.134,377032785.223,702745638.104,796360133.119,1388179099.401,,8222287940.249,5877968495.876,14046314268.0
2021-03-03,,38129950841,528627827,-3302614495,101994726925,0.374,6154434812,,,1666983067.728,432817971.78,887860577.582,,3796496003.634,,561409162.168,1483175858.24,337556956.622,309064704.773,692168609.534,1216161787.229,,8320618394.192,5824344790.494,12601292956.766
2021-03-04,,38882878076,672139336,-118786603,101994726925,0.381,6154434812,,,2578809660.717,371693452.416,840917814.013,,3483359041.224,,512020333.696,1587631638.144,390448875.273,959541798.106,592150980.631,1048237060.104,,8369851379.193,4855689537.278,13292526505.479
2021-03-05,,39424949097,674294041,-435982272,101994726925,0.387,6154434812,,,2776107494.089,1131301629.762,799266952.63,,2767048245.403,,466798624.103,1720518687.67,338952772.051,660119061.081,493176825.399,876680502.54,,9361503707.98,5130475454.393,12902999139.421
2021-03-06,,38624374414,734476724,-308055110,101994726925,0.379,6154434812,,,2052993792.0,1480499416.033,755637556.756,,2895049940.926,,420723163.326,1495135150.633,285600098.792,1183529519.714,397251781.541,702948912.196,,9833858490.589,4209128858.111,12912017733.288
2021-03-07,,41386422117,684959155,197656951,101994726925,0.406,6154434812,,,2657036306.993,1334257258.685,710022850.586,,3885137059.207,,1095437304.189,1460226213.291,239653378.272,1018572594.326,868881553.223,1337272491.044,,9354666922.697,5172410899.504,12252847284.634
2021-03-08,,40323440909,284190732,1535024303,101994726925,0.395,6154434812,,,2943632448.834,1187764396.624,665072173.115,,3098208843.941,,1196918506.552,1564349978.845,267217345.102,687459426.411,1132067295.507,1459311479.878,,9409686443.508,4737614393.232,11974138177.55
2021-03-09,,40941997194,36352183,-1574256203,101994726925,0.401,6154434812,,,3061619507.441,1997303466.686,620107944.038,,2291847625.511,,1098811654.11,1662734639.212,243752739.121,1111848299.189,978690217.541,1286569156.78,,9134595615.256,5747466529.026,11706649800.326
2021-03-10,,42711857280,151879625,-659997097,101994726925,0.419,6154434812,,,2880116070.991,1712347069.185,571186645.977,,4314797506.763,,1013998927.264,1352999129.936,184511893.006,1664679294.689,826641196.975,1103507285.628,,9649360149.189,5888972400.038,11548739710.116
2021-03-11,,40278991641,433244847,-1170079551,101994726925,0.395,6154434812,,,3061362026.924,1481786818.613,516980221.533,,4234558446.979,,923758782.17,1099475682.81,136783136.283,1346643426.67,666318920.877,926130313.239,,9144705113.414,5413798883.358,11326689868.183
2021-03-12,,38844696426,532923686,444235200,101994726925,0.381,6154434812,,,3049619560.229,1430195854.148,473350825.658,,4577813853.97,,817520966.062,846270698.427,89379618.106,1193239245.492,505610424.006,753591264.233,,9104314551.4,4720356422.85,11283433141.476
