Date,Japan,China,South Korea,India,Taiwan,France,Spain,United Kingdom,Turkey,Italy,Netherlands,Thailand,Pakistan,Belgium,Kuwait,Singapore Republic,Indonesia,Bangladesh,Portugal,Poland,Chile,Egypt,Brazil,Mexico,Malaysia,Argentina,Greece,Germany,Lithuania,United Arab Emirates,Dominican Republic,Puerto Rico,Jordan,United States,Jamaica,Croatia,Colombia,Finland,Canada,Philippines,Panama,Malta,Sweden,Israel,Hong Kong,Norway,United States Virgin Islands,El Salvador,Russian Federation,Vietnam,Myanmar,Bahrain,Gibraltar,Australia,Senegal,Cuba,Denmark,Papua New Guinea,Unknown,Mauritania,Iceland,Estonia,Bahamas,Period End Date
2022-05-04,308762.00,283538.00,660705.00,132790.00,0,376066.00,219334.00,424173.00,0,134059.00,148953.00,0,0,125008.00,0,0,0,0,166215.00,0,0,0,0,137748.00,3200.00,0,0,0,0,157201.00,0,0,0,0,6466.00,0,0,15087.00,0,0,38629.00,0,8665.00,0,0,1065.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-04
2022-05-05,131549.00,148868.00,0,424067.00,283232.00,239363.00,305609.00,0,0,0,168739.00,125819.00,0,166337.00,152779.00,0,0,138913.00,165739.00,0,152775.00,0,0,0,0,0,70011.00,0,0,0,0,14376.00,0,0,0,0,0,0,0,0,0,0,330.00,0,0,823.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-05
2022-05-06,466723.00,182039.00,0,59838.00,138219.00,0,167209.00,0,0,138560.00,0,0,0,157726.00,0,0,99044.00,0,0,0,0,0,0,0,0,0,0,0,150329.00,0,0,107000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,250.00,0,0,0,0,0,0,0,0,0,0,1900.00,0,0,0,0,0,0,2022-05-06
2022-05-07,688780.00,671681.00,309697.00,149477.00,0,307067.00,154605.00,330305.00,0,0,163255.00,200691.00,133705.00,165905.00,163103.00,0,131760.00,0,0,210259.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415.00,0,0,0,0,0,0,1717.00,0,0,0,0,0,0,0,0,0,0,2022-05-07
2022-05-08,461177.00,524496.00,130614.00,0,167640.00,166382.00,148566.00,253089.00,0,0,0,0,0,0,127624.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131581.00,165.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-08
2022-05-09,765396.00,514696.00,428592.00,263542.00,0,165643.00,0,0,0,164651.00,133817.00,0,0,101643.00,0,0,26642.00,0,139692.00,0,0,0,0,0,145880.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500.00,0,0,0,0,0,0,2022-05-09
2022-05-10,674566.00,481608.00,274231.00,0,305522.00,0,166524.00,0,0,0,0,0,156619.00,165792.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6410.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-10
2022-05-11,423443.00,351326.00,150000.00,0,0,364348.00,172516.00,0,164430.00,72157.00,147958.00,0,0,9703.00,0,166091.00,0,147627.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6457.00,0,0,0,0,0,0,0,165.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-11
2022-05-12,150962.00,302409.00,7268.00,412470.00,284983.00,73015.00,165643.00,427024.00,0,144939.00,500.00,0,140163.00,144583.00,164578.00,0,0,0,0,0,160251.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7242.00,0,0,1480.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-12
2022-05-13,250596.00,803861.00,280153.00,0,0,215957.00,132032.00,166358.00,133011.00,152982.00,154972.00,139688.00,0,9762.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14420.00,0,0,0,0,0,0,0,0,0,0,0,0,0,412.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-13
2022-05-14,68361.00,477400.00,573704.00,151010.00,173764.00,65000.00,155320.00,0,0,29075.00,1436.00,126043.00,0,0,0,0,0,139404.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1940.00,0,0,0,0,0,0,0,0,0,0,0,250.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-14
2022-05-15,705369.00,475309.00,0,149643.00,0,176324.00,63968.00,0,0,0,167037.00,154271.00,132634.00,0,140562.00,0,0,0,0,154366.00,0,0,0,0,0,90170.00,0,0,154126.00,0,150019.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1692.00,0,0,0,0,0,0,0,0,0,0,2022-05-15
2022-05-16,508705.00,167255.00,174554.00,164491.00,149049.00,0,0,167127.00,0,150521.00,155371.00,0,0,166420.00,0,0,263190.00,0,127102.00,0,0,0,0,0,0,0,72906.00,0,0,0,0,0,0,0,0,0,0,17408.00,0,0,0,0,165.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-16
2022-05-17,226907.00,531787.00,665506.00,0,152160.00,348332.00,161120.00,0,0,0,0,167808.00,146427.00,166315.00,133189.00,151798.00,0,0,0,0,0,0,0,0,0,146173.00,0,0,0,0,0,0,0,0,6466.00,168493.00,0,0,0,0,0,0,0,0,0,1555.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-17
2022-05-18,308742.00,538215.00,131940.00,0,128476.00,131312.00,0,0,0,72048.00,159860.00,0,0,0,140456.00,0,0,0,0,0,0,0,0,0,0,0,138329.00,0,0,0,0,68982.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1314.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-18
2022-05-19,171613.00,166899.00,560614.00,287702.00,320172.00,48804.00,152430.00,0,0,134854.00,6500.00,0,140069.00,0,0,0,14633.00,145305.00,0,0,164602.00,0,0,0,0,0,0,0,0,0,0,0,0,0,126079.00,0,0,0,0,0,0,0,14763.00,0,0,575.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-19
2022-05-20,641351.00,637174.00,304175.00,147664.00,0,165792.00,0,153164.00,334725.00,0,1324.00,0,0,0,332114.00,0,0,0,0,166641.00,0,0,0,0,0,93918.00,0,0,3000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,165.00,0,0,0,0,0,0,0,0,0,1724.00,0,0,0,0,0,2970.00,0,0,0,0,2022-05-20
2022-05-21,2421.00,339905.00,166991.00,131317.00,275904.00,165493.00,437035.00,0,139481.00,0,0,144977.00,0,0,0,0,0,0,0,0,0,0,0,0,800.00,0,0,0,0,0,0,0,0,3600.00,0,0,0,8704.00,0,0,0,0,7720.00,0,0,1317.00,0,0,0,0,0,0,0,0,0,0,1500.00,0,0,0,0,0,0,2022-05-21
2022-05-22,963215.00,142015.00,150585.00,0,0,282510.00,0,0,0,225771.00,0,0,140069.00,9776.00,0,0,20023.00,0,0,0,0,0,78610.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-22
2022-05-23,883114.00,311147.00,213471.00,0,120374.00,0,166196.00,203256.00,0,2138.00,0,152219.00,0,195.00,0,260.00,22336.00,132435.00,139678.00,0,0,0,39378.00,0,149661.00,0,151061.00,0,154046.00,0,0,0,0,12166.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-23
2022-05-24,169998.00,351136.00,139721.00,299162.00,141033.00,72906.00,331999.00,0,0,0,168537.00,0,140562.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6466.00,0,0,0,0,0,0,0,0,0,0,8704.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-24
2022-05-25,323962.00,733664.00,70471.00,203339.00,141823.00,534587.00,30000.00,192877.00,0,29075.00,500.00,0,0,136852.00,0,145530.00,0,0,0,0,147019.00,0,0,0,137034.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-25
2022-05-26,290476.00,646037.00,0,168441.00,0,0,0,0,168637.00,0,170838.00,154348.00,0,0,170134.00,0,0,152656.00,114910.00,166783.00,155421.00,0,0,0,0,95212.00,0,0,0,0,0,0,0,0,0,0,0,8087.00,0,0,0,0,7242.00,0,0,412.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-26
2022-05-27,271459.00,0,313131.00,150656.00,138925.00,165941.00,294168.00,0,0,206684.00,500.00,0,139102.00,0,0,0,139999.00,0,0,0,0,0,161696.00,0,0,0,0,0,0,0,149487.00,14376.00,0,0,0,0,0,0,0,0,0,0,165.00,0,0,1892.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-27
2022-05-28,71149.00,351367.00,278741.00,277790.00,288903.00,153362.00,0,0,0,0,156280.00,278991.00,0,9791.00,115744.00,0,55000.00,0,170049.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2179.00,0,0,0,0,0,0,0,0,165.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-28
2022-05-29,793865.00,167301.00,164389.00,0,0,0,322817.00,0,0,0,500.00,0,140363.00,0,0,0,107297.00,0,0,0,0,0,0,0,1818.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-29
2022-05-30,406976.00,185819.00,138961.00,263312.00,173903.00,302409.00,0,125605.00,168637.00,166154.00,166674.00,126041.00,0,203186.00,0,0,124558.00,0,0,0,0,0,0,0,143419.00,115082.00,0,0,0,0,0,69367.00,0,0,0,61761.00,0,0,0,0,0,0,1000.00,0,0,824.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-30
2022-05-31,2425.00,596160.00,445651.00,0,0,73125.00,82676.00,210269.00,163692.00,72687.00,0,0,0,0,0,2612.00,0,139198.00,0,168540.00,0,0,0,0,0,78277.00,0,0,0,0,0,0,0,1701.00,0,0,0,0,0,0,0,0,7250.00,0,0,2598.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-31
2022-06-01,686152.00,170424.00,423228.00,0,151879.00,0,166366.00,0,0,0,0,0,0,165643.00,130787.00,81791.00,0,0,0,0,0,0,0,0,0,0,139100.00,0,166129.00,0,0,14485.00,0,0,6466.00,0,0,0,0,0,0,0,165.00,0,0,250.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-01
2022-06-02,471247.00,334782.00,408656.00,149643.00,128464.00,167117.00,0,253240.00,0,171948.00,140367.00,0,135496.00,173887.00,0,125746.00,0,0,84390.00,0,165345.00,0,0,0,1603.00,0,0,0,0,0,0,0,152415.00,0,0,0,0,0,0,0,0,0,165.00,0,0,574.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-02
2022-06-03,368547.00,304023.00,375498.00,166923.00,138405.00,176775.00,150338.00,0,166047.00,0,0,0,140069.00,166254.00,0,0,0,0,0,165967.00,0,0,0,0,0,81602.00,0,0,0,0,0,0,0,0,0,165643.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-03
2022-06-04,443546.00,160504.00,0,131344.00,137957.00,164019.00,300336.00,0,0,72048.00,135702.00,0,0,0,0,0,0,0,0,0,109784.00,0,82491.00,0,0,0,0,0,0,0,0,0,0,1940.00,0,0,0,0,0,0,0,0,1500.00,0,0,1890.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-04
2022-06-05,313858.00,544173.00,118557.00,151763.00,0,0,165755.00,0,0,146925.00,0,209557.00,0,0,127830.00,0,0,150027.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1174.00,0,0,0,0,0,0,0,0,0,0,2022-06-05
2022-06-06,435947.00,488583.00,259135.00,131317.00,0,154437.00,165643.00,0,0,0,164916.00,0,0,14996.00,0,0,22302.00,0,0,0,0,0,0,0,0,85972.00,85985.00,0,0,0,43655.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4120.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-06
2022-06-07,272875.00,209352.00,294798.00,130253.00,167669.00,0,137735.00,318703.00,0,73015.00,0,124703.00,113964.00,172651.00,0,0,0,138749.00,0,202912.00,41283.00,0,245883.00,0,0,0,0,0,0,131008.00,0,0,0,0,0,0,0,14576.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-07
2022-06-08,547760.00,349148.00,446351.00,134870.00,138237.00,0,309372.00,0,0,0,1200.00,153647.00,146409.00,9791.00,0,166530.00,22297.00,0,0,0,0,0,0,150004.00,143591.00,159663.00,25500.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400.00,0,0,1065.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-08
2022-06-09,431619.00,259954.00,265569.00,131317.00,167267.00,72906.00,0,257407.00,0,0,167033.00,0,0,0,146409.00,0,65463.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13090.00,0,0,6466.00,0,0,0,0,0,44052.00,0,6875.00,0,0,821.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-09
2022-06-10,629849.00,355688.00,0,152851.00,60362.00,166860.00,1400.00,0,0,348947.00,100350.00,0,0,157160.00,0,0,0,0,142189.00,0,0,0,0,0,0,0,0,0,145584.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575.00,0,130390.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-10
2022-06-11,330249.00,289960.00,0,278608.00,130267.00,130127.00,166590.00,199776.00,165897.00,72048.00,165845.00,0,151359.00,0,134818.00,41282.00,0,0,0,0,0,0,0,0,34006.00,0,0,0,0,0,0,0,0,1911.00,0,0,0,0,0,0,0,0,650.00,0,0,500.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-11
2022-06-12,81711.00,1095191.00,378299.00,164961.00,0,0,152861.00,0,0,144554.00,6622.00,0,0,0,0,0,76981.00,0,0,0,0,0,0,0,0,0,72393.00,0,0,0,0,0,0,0,44160.00,0,0,0,0,0,0,0,164.00,0,0,250.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-12
2022-06-13,745267.00,247439.00,7253.00,167406.00,177087.00,0,167538.00,0,0,0,160955.00,142903.00,133705.00,165792.00,163568.00,0,59447.00,0,0,0,0,0,79428.00,0,107528.00,200689.00,0,0,0,0,0,0,0,0,6466.00,0,0,0,0,0,0,0,650.00,0,0,1639.00,0,0,0,0,0,0,1238.00,0,0,0,0,0,0,0,0,0,0,2022-06-13
2022-06-14,284274.00,141439.00,139433.00,0,167552.00,166783.00,311771.00,0,0,0,165793.00,0,0,165941.00,0,0,0,298520.00,170738.00,152491.00,0,0,0,0,0,0,0,0,0,0,0,28926.00,0,0,0,0,49251.00,0,0,0,0,0,0,0,0,5318.00,0,0,0,0,0,0,1266.00,0,0,0,0,0,0,0,0,0,0,2022-06-14
2022-06-15,550751.00,593035.00,259009.00,131317.00,0,163569.00,142764.00,0,0,0,0,0,0,157702.00,148531.00,0,0,0,0,0,0,0,0,0,0,0,52509.00,0,30000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,165.00,0,0,534.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-15
2022-06-16,300447.00,296522.00,137551.00,0,138422.00,162372.00,0,0,0,225641.00,0,125595.00,0,0,146753.00,167660.00,115007.00,0,0,0,166216.00,0,0,0,0,0,0,0,0,0,0,0,0,1997.00,0,154324.00,0,0,0,0,0,0,550.00,0,0,533.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-16
2022-06-17,726692.00,203256.00,424568.00,0,336622.00,0,73015.00,463454.00,0,158797.00,153040.00,203430.00,140556.00,0,161921.00,0,0,0,0,0,0,0,67182.00,0,0,0,0,0,0,0,167744.00,0,0,0,0,0,0,0,0,0,0,0,650.00,0,0,384.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-17
2022-06-18,460372.00,183404.00,288568.00,131317.00,0,0,0,2750.00,0,0,0,0,140550.00,175568.00,0,0,0,0,0,0,0,0,0,0,138925.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-18
2022-06-19,435538.00,141544.00,0,0,0,0,165739.00,0,0,195259.00,148656.00,140649.00,0,9762.00,131344.00,0,0,138338.00,0,0,0,0,41579.00,0,0,165703.00,0,0,0,0,0,0,0,0,0,0,0,17408.00,0,0,0,0,7802.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-19
2022-06-20,556184.00,280487.00,166857.00,149854.00,149032.00,161147.00,287525.00,0,0,0,0,151631.00,0,128583.00,165230.00,0,0,0,168228.00,0,0,0,0,0,0,0,52509.00,0,0,0,0,0,0,2000.00,0,0,0,0,0,0,0,0,3605.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.00,0,0,0,0,0,0,2022-06-20
2022-06-21,574963.00,851141.00,305515.00,443389.00,273674.00,208342.00,0,142003.00,0,0,166937.00,163173.00,0,0,134865.00,0,0,0,30734.00,164095.00,0,0,0,0,0,0,0,0,165087.00,0,0,0,0,0,168504.00,0,0,0,0,0,0,0,165.00,0,0,1254.00,0,0,0,0,0,0,4763.00,0,0,0,0,0,0,0,0,0,0,2022-06-21
2022-06-22,555009.00,158584.00,125156.00,150100.00,134502.00,158945.00,273137.00,314118.00,0,0,0,145607.00,0,0,0,0,0,146360.00,0,0,0,0,35652.00,0,2948.00,0,0,0,0,0,0,0,0,0,6476.00,0,0,3632.00,0,0,0,0,165.00,0,0,4595.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-22
2022-06-23,167399.00,188828.00,0,167351.00,0,80181.00,165755.00,0,465190.00,209879.00,155021.00,168246.00,280825.00,128991.00,0,0,85935.00,0,0,0,0,0,0,0,145712.00,80455.00,168476.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1343.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-23
2022-06-24,141430.00,474118.00,316547.00,130840.00,295684.00,52123.00,0,257350.00,0,0,163341.00,0,0,166087.00,0,165917.00,0,0,0,0,165602.00,0,0,0,0,0,0,0,0,0,72588.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-24
2022-06-25,94046.00,430611.00,130605.00,131317.00,0,0,323490.00,151578.00,0,167533.00,150.00,0,0,138409.00,164961.00,0,0,0,128577.00,153749.00,0,0,78900.00,0,0,0,0,0,0,99700.00,0,0,0,3568.00,0,0,0,0,0,0,0,0,0,0,0,411.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-25
2022-06-26,692702.00,0,1808.00,334931.00,111652.00,0,0,0,0,137767.00,152491.00,0,0,165643.00,0,0,0,0,0,0,0,0,82426.00,0,0,146000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73857.00,0,0,0,0,356.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-26
2022-06-27,504529.00,450026.00,153324.00,165855.00,0,375857.00,1400.00,0,0,7263.00,0,164866.00,140939.00,800.00,128736.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3281.00,0,0,0,0,0,0,0,0,0,0,0,355.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-27
2022-06-28,336824.00,353790.00,0,0,167255.00,0,472770.00,0,0,0,0,0,0,158844.00,0,0,0,0,139309.00,0,0,0,0,0,0,0,0,0,0,0,0,130826.00,0,0,0,0,0,0,0,0,0,0,10324.00,0,0,250.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-28
2022-06-29,359864.00,514594.00,406916.00,157211.00,141249.00,0,0,0,0,144757.00,167858.00,0,138560.00,9776.00,0,0,0,283862.00,0,160206.00,0,0,0,0,3600.00,0,0,0,0,0,0,28882.00,0,0,47977.00,0,0,0,0,0,0,0,650.00,0,0,8078.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-29
2022-06-30,293421.00,371060.00,124224.00,149472.00,0,144836.00,255151.00,0,0,72797.00,8940.00,0,0,163416.00,0,0,0,0,0,0,0,0,0,0,129581.00,0,0,0,142003.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3559.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-30
2022-07-01,396113.00,454603.00,573501.00,300325.00,305674.00,287927.00,131095.00,257407.00,0,0,170987.00,291335.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143586.00,0,0,0,0,0,0,880.00,0,0,353.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-07-01
2022-07-02,459377.00,0,261753.00,0,0,0,143294.00,0,0,164751.00,0,0,140077.00,0,130244.00,168241.00,61123.00,0,84390.00,0,165793.00,0,0,0,0,0,152549.00,0,0,0,0,0,0,1940.00,0,0,0,0,0,0,0,0,0,0,0,825.00,0,0,0,0,0,0,1288.00,0,0,0,0,0,0,0,0,0,0,2022-07-02
2022-07-03,442180.00,0,138443.00,166723.00,167167.00,0,165441.00,0,0,133424.00,165792.00,0,0,165196.00,0,0,0,0,0,210269.00,0,0,0,0,0,84011.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-07-03
2022-07-04,439480.00,1261989.00,415023.00,274336.00,317874.00,169913.00,0,0,0,35593.00,500.00,203400.00,0,0,0,0,134433.00,0,0,0,0,0,76233.00,0,3500.00,163063.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.00,0,0,1892.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-07-04
2022-07-05,148488.00,344114.00,312014.00,131317.00,173347.00,209546.00,0,257082.00,166047.00,0,144486.00,0,0,165345.00,117918.00,0,0,0,0,0,166233.00,0,0,0,0,0,0,0,0,0,0,0,0,0,6447.00,0,0,0,0,0,0,0,7583.00,0,0,4365.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-07-05
2022-07-06,572612.00,316084.00,7260.00,0,264582.00,72687.00,167209.00,0,0,174857.00,1064.00,166590.00,0,157662.00,118605.00,203540.00,0,0,130957.00,0,0,0,0,0,0,69227.00,39490.00,0,0,0,0,0,0,2000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500.00,0,0,0,0,0,0,2022-07-06
2022-07-07,552882.00,278779.00,269850.00,260161.00,0,166724.00,170561.00,0,0,0,500.00,0,140745.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000.00,0,0,0,0,0,133432.00,18244.00,0,0,1065.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-07-07
2022-07-08,457031.00,0,208378.00,0,0,121511.00,139871.00,0,0,0,5500.00,0,0,175862.00,157261.00,0,0,0,0,0,75227.00,0,0,0,0,97559.00,73015.00,0,0,0,149510.00,29013.00,0,0,0,0,0,0,0,0,0,0,13828.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-07-08
2022-07-09,745949.00,173628.00,165772.00,152371.00,279556.00,0,165196.00,0,0,160564.00,280016.00,0,0,0,0,0,0,139391.00,0,0,0,0,0,0,0,154123.00,0,0,150375.00,0,0,0,0,0,6466.00,0,0,0,0,0,0,0,0,0,0,250.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-07-09
2022-07-10,458540.00,1011263.00,294552.00,0,0,0,165573.00,257324.00,0,131594.00,0,0,0,9776.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1357.00,0,0,0,0,0,0,1286.00,0,0,0,1500.00,0,0,0,0,0,0,2022-07-10
2022-07-11,161216.00,167167.00,165917.00,317781.00,139316.00,130057.00,167817.00,0,0,28756.00,165921.00,125156.00,0,126899.00,0,168022.00,0,0,0,165527.00,0,0,34915.00,0,0,84046.00,103911.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-07-11
2022-07-12,477796.00,308357.00,300425.00,143002.00,288962.00,261439.00,0,80000.00,0,73015.00,350.00,0,140556.00,0,0,0,64771.00,0,141605.00,0,77429.00,0,0,0,0,0,0,0,0,157273.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-07-12
2022-07-13,698303.00,557720.00,7260.00,131317.00,130071.00,166315.00,165921.00,160248.00,0,144187.00,166191.00,0,0,152276.00,152805.00,0,0,0,0,0,0,0,0,0,138735.00,0,0,0,0,0,0,69175.00,0,2001.00,0,0,0,17434.00,0,0,0,0,850.00,0,0,2599.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-07-13
2022-07-14,585874.00,331406.00,707086.00,0,261172.00,73015.00,166783.00,0,0,0,0,156269.00,140069.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7264.00,0,0,1356.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-07-14
2022-07-15,2421.00,761326.00,303468.00,0,0,165792.00,151942.00,0,139094.00,0,171976.00,209475.00,0,0,0,0,0,0,77454.00,0,0,0,0,0,0,246456.00,0,0,0,0,0,0,0,0,167834.00,0,0,0,0,0,0,0,0,0,0,250.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-07-15
2022-07-16,435422.00,361724.00,315913.00,209580.00,135891.00,221845.00,259055.00,0,0,224894.00,0,0,0,122991.00,0,0,100062.00,0,0,210248.00,0,0,0,0,108947.00,0,0,0,0,0,146627.00,0,0,1880.00,6457.00,162293.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500.00,0,0,0,0,0,0,2022-07-16
2022-07-17,508261.00,0,38751.00,131317.00,0,0,154323.00,0,0,137383.00,0,0,140550.00,0,343346.00,0,0,139127.00,134575.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130127.00,0,0,0,0,0,0,0,0,0,0,0,0,0,40262.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-07-17
